brand,customer_id,order_id,order_date,channel_id,ORDER_SUBTOTAL_BEFORE_DDDCT
SWI,12919569,45087335,2021-04-10,3,13.58
SWI,24902813,45077412,2021-04-10,3,13.58
SWI,0,45082649,2021-04-10,11,14.08
SWI,0,45082549,2021-04-10,11,14.08
SWI,0,45089188,2021-04-10,11,14.08
SWI,0,45073976,2021-04-10,11,14.08
SWI,6062002,45075512,2021-04-10,1,15.08
SWI,24874269,45081467,2021-04-10,3,15.08
SWI,3071615,45074665,2021-04-10,3,15.08
SWI,13010427,45088347,2021-04-10,3,15.08
SWI,27605371,45086430,2021-04-10,3,15.08
SWI,12993841,45088677,2021-04-10,3,15.08
SWI,28030631,45087660,2021-04-10,3,15.08
SWI,28028105,45076777,2021-04-10,3,15.08
SWI,0,45089109,2021-04-10,11,15.08
SWI,0,45089215,2021-04-10,11,15.08
SWI,2307699,45082186,2021-04-10,1,15.58
SWI,6978250,45088704,2021-04-10,1,15.58
SWI,4529998,45075526,2021-04-10,2,15.58
SWI,3201505,45084199,2021-04-10,2,15.58
SWI,2254336,45089249,2021-04-10,2,15.58
SWI,7088433,45083456,2021-04-10,3,15.58
SWI,2770349,45074913,2021-04-10,3,15.58
SWI,28029903,45084716,2021-04-10,3,15.58
SWI,2675015,45088508,2021-04-10,3,15.58
SWI,0,45074162,2021-04-10,11,15.58
SWI,0,45087468,2021-04-10,11,15.58
SWI,0,45081498,2021-04-10,11,15.58
SWI,0,45088263,2021-04-10,11,17.16
SWI,13911945,45084034,2021-04-10,1,21.16
SWI,9683003,45076387,2021-04-10,2,25.16
SWI,9797311,45084401,2021-04-10,3,26.16
SWI,0,45086985,2021-04-10,11,26.16
SWI,6887957,45082700,2021-04-10,2,27.16
SWI,14889353,45074664,2021-04-10,2,27.16
SWI,7996926,45078671,2021-04-10,3,27.16
SWI,0,45089317,2021-04-10,12,27.16
SWI,0,45084286,2021-04-10,11,29.16
SWI,3015590,45088532,2021-04-10,2,30.16
SWI,10069765,45074795,2021-04-10,3,30.16
SWI,0,45078873,2021-04-10,11,30.16
SWI,3613310,45079345,2021-04-10,1,31.16
SWI,28027555,45074780,2021-04-10,3,31.16
SWI,5653861,45074150,2021-04-10,3,31.16
SWI,28027946,45076341,2021-04-10,2,40.32
SWI,28029803,45083948,2021-04-10,2,42.32
SWI,27922078,45079379,2021-04-10,3,42.32
SWI,28030285,45086089,2021-04-10,1,50.32
SWI,21470569,45076286,2021-04-10,3,50.32
SWI,2371492,45087286,2021-04-10,2,54.32
SWI,7733232,45075005,2021-04-10,2,54.32
SWI,3941673,45087031,2021-04-10,1,60.32
SWI,11767201,45077015,2021-04-10,1,62.32
SWI,2909541,45081821,2021-04-10,1,68.64
SWI,28012692,45085909,2021-04-10,1,68.64
SWI,27357393,45079756,2021-04-10,2,68.64
SWI,7174176,45082994,2021-04-10,2,68.64
SWI,9515053,45074146,2021-04-10,3,68.64
SWI,0,45088416,2021-04-10,11,72.64
SWI,27694398,45082690,2021-04-10,2,76.64
SWI,14190373,45082550,2021-04-10,2,68.89
SWI,5808455,45079265,2021-04-10,1,32.57
SWI,28030974,45089202,2021-04-10,1,32.57
SWI,2775552,45079787,2021-04-10,1,32.57
SWI,28028365,45077779,2021-04-10,1,32.57
SWI,14391105,45076115,2021-04-10,1,32.57
SWI,4723362,45086713,2021-04-10,1,32.57
SWI,6161136,45076776,2021-04-10,1,32.57
SWI,28029553,45082863,2021-04-10,1,32.57
SWI,28030823,45088548,2021-04-10,1,32.57
SWI,28007809,45084869,2021-04-10,2,32.57
SWI,24941670,45077795,2021-04-10,2,32.57
SWI,3729621,45085769,2021-04-10,2,32.57
SWI,14548361,45080126,2021-04-10,3,32.57
SWI,7099772,45081524,2021-04-10,3,32.57
SWI,4511376,45084764,2021-04-10,3,32.57
SWI,4161402,45084707,2021-04-10,3,32.57
SWI,12409011,45074190,2021-04-10,3,32.57
SWI,2693835,45076681,2021-04-10,3,32.57
SWI,0,45074566,2021-04-10,11,32.57
SWI,28028597,45078508,2021-04-10,1,34.57
SWI,5235555,45082632,2021-04-10,1,34.57
SWI,12548243,45085160,2021-04-10,2,34.57
SWI,15687655,45080860,2021-04-10,2,34.57
SWI,3658566,45087333,2021-04-10,2,34.57
SWI,9991911,45074708,2021-04-10,2,34.57
SWI,11960573,45086372,2021-04-10,3,34.57
SWI,15751567,45078102,2021-04-10,3,34.57
SWI,28029760,45083821,2021-04-10,1,36.57
SWI,13913497,45082912,2021-04-10,1,36.57
SWI,14658373,45065106,2021-04-10,1,36.57
SWI,28027635,45075047,2021-04-10,1,36.57
SWI,4178831,45081486,2021-04-10,1,36.57
SWI,28027292,45073828,2021-04-10,1,36.57
SWI,28027926,45076162,2021-04-10,1,36.57
SWI,28028220,45077144,2021-04-10,1,36.57
SWI,28028408,45077884,2021-04-10,1,36.57
SWI,28030826,45088540,2021-04-10,1,36.57
SWI,10498717,45083750,2021-04-10,2,36.57
SWI,15851937,45083113,2021-04-10,2,36.57
SWI,9995187,45077514,2021-04-10,2,36.57
SWI,3211765,45085510,2021-04-10,2,36.57
SWI,11767763,45086247,2021-04-10,2,36.57
SWI,27147451,45082825,2021-04-10,3,36.57
SWI,15320243,45076815,2021-04-10,3,36.57
SWI,15673653,45074212,2021-04-10,3,36.57
SWI,7919450,45076351,2021-04-10,3,36.57
SWI,27765134,45074213,2021-04-10,3,36.57
SWI,10280059,45085165,2021-04-10,3,36.57
SWI,4871924,45089357,2021-04-10,3,36.57
SWI,28029797,45084167,2021-04-10,1,38.57
SWI,10860763,45085998,2021-04-10,1,38.57
SWI,4003476,45081506,2021-04-10,1,38.57
SWI,28028228,45077208,2021-04-10,1,38.57
SWI,9516257,45087318,2021-04-10,2,38.57
SWI,4652201,45076676,2021-04-10,2,38.57
SWI,7288077,45079328,2021-04-10,3,38.57
SWI,28030394,45086567,2021-04-10,1,40.57
SWI,5248657,45078910,2021-04-10,1,40.57
SWI,5429938,45078854,2021-04-10,1,40.57
SWI,27609250,45079718,2021-04-10,1,40.57
SWI,3721075,45086222,2021-04-10,1,40.57
SWI,28028731,45079238,2021-04-10,1,40.57
SWI,28028667,45078835,2021-04-10,1,40.57
SWI,13228749,45077056,2021-04-10,2,40.57
SWI,21405629,45082577,2021-04-10,3,40.57
SWI,26106196,45084481,2021-04-10,3,40.57
SWI,26873390,45087894,2021-04-10,3,40.57
SWI,4651534,45075084,2021-04-10,3,40.57
SWI,14555587,45075165,2021-04-10,3,40.57
SWI,5630926,45079838,2021-04-10,3,40.57
SWI,0,45088773,2021-04-10,11,40.57
SWI,28030931,45089019,2021-04-10,1,42.57
SWI,28029777,45083951,2021-04-10,1,42.57
SWI,14007235,45081113,2021-04-10,1,42.57
SWI,3572264,45055967,2021-04-10,1,42.57
SWI,6917657,45082668,2021-04-10,1,42.57
SWI,8941295,45080357,2021-04-10,1,42.57
SWI,3901866,45075727,2021-04-10,1,42.57
SWI,15337181,45076810,2021-04-10,1,42.57
SWI,27969903,45080480,2021-04-10,1,42.57
SWI,28030606,45087531,2021-04-10,1,42.57
SWI,2913889,45078429,2021-04-10,1,42.57
SWI,28030169,45086082,2021-04-10,2,42.57
SWI,11915597,45084522,2021-04-10,2,42.57
SWI,6760026,45077160,2021-04-10,2,42.57
SWI,2620360,45077832,2021-04-10,2,42.57
SWI,28027686,45075240,2021-04-10,3,42.57
SWI,4898903,45082237,2021-04-10,3,42.57
SWI,0,45077803,2021-04-10,11,42.57
SWI,10800139,45076143,2021-04-10,1,44.57
SWI,6937965,45084042,2021-04-10,2,44.57
SWI,28029223,45081349,2021-04-10,1,46.57
SWI,28028511,45078187,2021-04-10,1,46.57
SWI,2856679,45081710,2021-04-10,1,46.57
SWI,28029893,45084379,2021-04-10,1,46.57
SWI,28028252,45077423,2021-04-10,1,46.57
SWI,4336375,45086183,2021-04-10,2,46.57
SWI,6849738,45084575,2021-04-10,2,46.57
SWI,28027993,45076389,2021-04-10,3,46.57
SWI,6595664,45080792,2021-04-10,3,46.57
SWI,0,45077155,2021-04-10,12,46.57
SWI,14531945,45085541,2021-04-10,1,48.57
SWI,11645793,45083976,2021-04-10,2,48.57
SWI,14238571,45079810,2021-04-10,2,48.57
SWI,4037997,45077322,2021-04-10,2,48.57
SWI,2937015,45082134,2021-04-10,3,48.57
SWI,13909837,45080956,2021-04-10,3,48.57
SWI,0,45082258,2021-04-10,12,48.57
SWI,6968703,45077899,2021-04-10,1,50.57
SWI,27583750,45077745,2021-04-10,1,50.57
SWI,4783053,45077202,2021-04-10,2,50.57
SWI,7172144,45074467,2021-04-10,2,50.57
SWI,28001549,45087412,2021-04-10,3,50.57
SWI,27837134,45088861,2021-04-10,3,54.57
SWI,27842759,45082348,2021-04-10,3,54.57
SWI,27787211,45086171,2021-04-10,3,54.57
SWI,7116044,45080341,2021-04-10,1,56.57
SWI,28029176,45082017,2021-04-10,3,58.57
SWI,15262103,45083756,2021-04-10,1,62.57
SWI,3465967,45086980,2021-04-10,2,69.14
SWI,3163535,45079206,2021-04-10,1,81.14
SWI,28029386,45082180,2021-04-10,3,69.39
SWI,6289614,45079876,2021-04-10,1,81.39
SWI,10765417,45087520,2021-04-10,2,25.41
SWI,28030821,45088524,2021-04-10,3,34.82
SWI,3502980,45086601,2021-04-10,1,36.82
SWI,9861409,45085868,2021-04-10,2,40.82
SWI,27973116,45083974,2021-04-10,2,40.82
SWI,0,45076082,2021-04-10,11,40.82
SWI,28027824,45076518,2021-04-10,1,42.82
SWI,6685805,45076592,2021-04-10,2,42.82
SWI,4872535,45082356,2021-04-10,3,42.82
SWI,10461817,45078242,2021-04-10,1,48.82
SWI,14985143,45079719,2021-04-10,1,52.82
SWI,28028385,45077689,2021-04-10,1,60.82
SWI,28030054,45085060,2021-04-10,1,62.82
SWI,28028564,45078523,2021-04-10,1,65.64
SWI,0,45075845,2021-04-10,11,69.64
SWI,28029888,45084402,2021-04-10,1,81.64
SWI,3499026,45079106,2021-04-10,1,77.89
SWI,28031015,45089388,2021-04-10,1,33.07
SWI,14899525,45078049,2021-04-10,1,33.07
SWI,28029916,45084462,2021-04-10,1,33.07
SWI,3034585,45085618,2021-04-10,1,33.07
SWI,4410189,45078386,2021-04-10,1,33.07
SWI,5567074,45084027,2021-04-10,2,33.07
SWI,6126052,45086460,2021-04-10,2,33.07
SWI,27863871,45080605,2021-04-10,2,33.07
SWI,10977591,45088929,2021-04-10,2,33.07
SWI,3650125,45084070,2021-04-10,2,33.07
SWI,13355691,45088195,2021-04-10,3,33.07
SWI,6339556,45078152,2021-04-10,3,33.07
SWI,12817117,45084386,2021-04-10,3,33.07
SWI,15582883,45086530,2021-04-10,3,33.07
SWI,0,45074483,2021-04-10,11,33.07
SWI,0,45089089,2021-04-10,12,33.07
SWI,28029790,45083939,2021-04-10,1,35.07
SWI,5205820,45083290,2021-04-10,1,35.07
SWI,7821800,45088850,2021-04-10,2,35.07
SWI,27952050,45086574,2021-04-10,2,35.07
SWI,4209566,45080016,2021-04-10,3,35.07
SWI,5270197,45088644,2021-04-10,2,37.07
SWI,6760913,45076916,2021-04-10,2,37.07
SWI,13365617,45082589,2021-04-10,2,37.07
SWI,3984923,45079301,2021-04-10,2,37.07
SWI,6208973,45086909,2021-04-10,3,37.07
SWI,28028794,45079410,2021-04-10,3,37.07
SWI,0,45086861,2021-04-10,11,37.07
SWI,16421955,45082421,2021-04-10,1,39.07
SWI,28028595,45078582,2021-04-10,1,39.07
SWI,28030855,45088645,2021-04-10,1,39.07
SWI,9101935,45081530,2021-04-10,1,39.07
SWI,14899511,45080857,2021-04-10,3,39.07
SWI,10955309,45073926,2021-04-10,3,39.07
SWI,0,45081200,2021-04-10,11,39.07
SWI,7117374,45086840,2021-04-10,1,41.07
SWI,3854243,45077794,2021-04-10,1,41.07
SWI,15181129,45073852,2021-04-10,2,41.07
SWI,28027579,45075590,2021-04-10,2,41.07
SWI,5995845,45082246,2021-04-10,2,41.07
SWI,5688069,45082593,2021-04-10,3,41.07
SWI,28028887,45079863,2021-04-10,3,41.07
SWI,6551930,45078838,2021-04-10,3,41.07
SWI,9043437,45085311,2021-04-10,1,43.07
SWI,4091170,45077046,2021-04-10,1,43.07
SWI,3573061,45086656,2021-04-10,1,43.07
SWI,3088566,45079282,2021-04-10,2,43.07
SWI,27540320,45083413,2021-04-10,2,43.07
SWI,9872833,45077983,2021-04-10,2,43.07
SWI,6599468,45084414,2021-04-10,3,43.07
SWI,4699787,45080303,2021-04-10,1,45.07
SWI,27527338,45083117,2021-04-10,2,45.07
SWI,2923601,45080452,2021-04-10,3,45.07
SWI,3514063,45085950,2021-04-10,3,45.07
SWI,6195212,45083245,2021-04-10,3,45.07
SWI,3192565,45086907,2021-04-10,1,47.07
SWI,3700978,45083369,2021-04-10,2,47.07
SWI,28029283,45081537,2021-04-10,1,49.07
SWI,28029919,45084558,2021-04-10,1,49.07
SWI,28028719,45079059,2021-04-10,1,49.07
SWI,4051155,45074418,2021-04-10,2,49.07
SWI,6994315,45074385,2021-04-10,1,51.07
SWI,28029905,45084568,2021-04-10,1,51.07
SWI,11557531,45078501,2021-04-10,1,53.07
SWI,3951337,45089047,2021-04-10,1,53.07
SWI,28029809,45084051,2021-04-10,1,55.07
SWI,27815342,45078015,2021-04-10,3,55.07
SWI,28030569,45087359,2021-04-10,1,57.07
SWI,28030874,45088755,2021-04-10,1,57.07
SWI,0,45086748,2021-04-10,11,59.07
SWI,16579575,45086038,2021-04-10,3,70.14
SWI,28029161,45083796,2021-04-10,2,78.14
SWI,10897475,45080081,2021-04-10,1,82.14
SWI,28028089,45076724,2021-04-10,1,90.14
SWI,28007350,45086829,2021-04-10,1,94.14
SWI,3811543,45084501,2021-04-10,1,140.28
SWI,2875636,45082637,2021-04-10,2,82.39
SWI,10760095,45088588,2021-04-10,2,17.66
SWI,0,45075736,2021-04-10,11,22.66
SWI,3716114,45074165,2021-04-10,1,23.66
SWI,0,45085961,2021-04-10,12,27.66
SWI,0,45078221,2021-04-10,11,29.66
SWI,0,45089273,2021-04-10,11,29.66
SWI,5933833,45078401,2021-04-10,2,30.66
SWI,0,45085191,2021-04-10,11,31.66
SWI,28030675,45087850,2021-04-10,1,35.32
SWI,28030045,45085016,2021-04-10,2,35.32
SWI,9998571,45082145,2021-04-10,2,35.32
SWI,11588089,45076943,2021-04-10,3,35.32
SWI,12042223,45085546,2021-04-10,1,37.32
SWI,28028276,45077758,2021-04-10,1,39.32
SWI,4464440,45088127,2021-04-10,1,41.32
SWI,12922049,45089160,2021-04-10,3,43.32
SWI,11074671,45081698,2021-04-10,1,47.32
SWI,7132739,45082767,2021-04-10,1,49.32
SWI,5602786,45080731,2021-04-10,3,49.32
SWI,3163118,45078834,2021-04-10,2,55.32
SWI,28028148,45076948,2021-04-10,1,59.32
SWI,4259567,45074722,2021-04-10,2,59.32
SWI,27663463,45082390,2021-04-10,3,66.64
SWI,16373389,45088725,2021-04-10,1,74.64
SWI,4619679,45084331,2021-04-10,3,90.64
SWI,4066966,45085310,2021-04-10,1,98.64
SWI,5907471,45085152,2021-04-10,1,74.89
SWI,28028076,45076879,2021-04-10,3,102.89
SWI,28027492,45074526,2021-04-10,1,110.89
SWI,4622499,45085053,2021-04-10,1,118.89
SWI,28030517,45087129,2021-04-10,1,33.57
SWI,12189703,45078837,2021-04-10,2,33.57
SWI,14350583,45075613,2021-04-10,2,33.57
SWI,10882817,45086086,2021-04-10,2,33.57
SWI,16459855,45087617,2021-04-10,2,33.57
SWI,11295353,45081507,2021-04-10,2,33.57
SWI,15383925,45078240,2021-04-10,3,33.57
SWI,5365003,45082599,2021-04-10,3,33.57
SWI,15144791,45077152,2021-04-10,3,33.57
SWI,28028716,45079412,2021-04-10,3,33.57
SWI,0,45084822,2021-04-10,11,33.57
SWI,5498438,45085025,2021-04-10,1,35.57
SWI,28028349,45077586,2021-04-10,1,35.57
SWI,28027876,45075925,2021-04-10,1,35.57
SWI,2584376,45087908,2021-04-10,1,35.57
SWI,28030231,45085882,2021-04-10,1,35.57
SWI,5151801,45078717,2021-04-10,2,35.57
SWI,6618971,45085736,2021-04-10,2,35.57
SWI,5166596,45080777,2021-04-10,3,35.57
SWI,0,45086737,2021-04-10,12,35.57
SWI,28029351,45083174,2021-04-10,1,37.57
SWI,28029692,45083538,2021-04-10,1,37.57
SWI,12985525,45075176,2021-04-10,1,37.57
SWI,15167255,45083354,2021-04-10,1,37.57
SWI,27681848,45067072,2021-04-10,1,37.57
SWI,5097760,45075796,2021-04-10,1,37.57
SWI,3021448,45087477,2021-04-10,2,37.57
SWI,4318840,45081853,2021-04-10,2,37.57
SWI,5927827,45081690,2021-04-10,2,37.57
SWI,14945771,45080046,2021-04-10,2,37.57
SWI,5415039,45088558,2021-04-10,2,37.57
SWI,11430941,45077117,2021-04-10,2,37.57
SWI,28020329,45077444,2021-04-10,2,37.57
SWI,6130704,45086211,2021-04-10,2,37.57
SWI,24959585,45081952,2021-04-10,3,37.57
SWI,28030345,45086443,2021-04-10,3,37.57
SWI,5760442,45078921,2021-04-10,3,37.57
SWI,0,45084106,2021-04-10,11,37.57
SWI,28027962,45076254,2021-04-10,1,39.57
SWI,28029271,45081470,2021-04-10,1,39.57
SWI,13239139,45081647,2021-04-10,1,39.57
SWI,28027267,45073763,2021-04-10,1,39.57
SWI,6339232,45082581,2021-04-10,2,39.57
SWI,11431629,45084664,2021-04-10,2,39.57
SWI,3553581,45086158,2021-04-10,2,39.57
SWI,14852297,45087830,2021-04-10,2,39.57
SWI,27365284,45079565,2021-04-10,2,39.57
SWI,4797929,45082754,2021-04-10,2,39.57
SWI,14287257,45086287,2021-04-10,2,39.57
SWI,7754028,45085569,2021-04-10,3,39.57
SWI,11312829,45083099,2021-04-10,3,39.57
SWI,28030251,45086015,2021-04-10,3,39.57
SWI,0,45083513,2021-04-10,11,39.57
SWI,28027406,45074224,2021-04-10,1,41.57
SWI,12228571,45084901,2021-04-10,1,41.57
SWI,6018455,45089150,2021-04-10,1,41.57
SWI,28029231,45081444,2021-04-10,1,41.57
SWI,2845657,45076113,2021-04-10,1,41.57
SWI,27143815,45085096,2021-04-10,1,41.57
SWI,14830891,45077774,2021-04-10,1,41.57
SWI,4729339,45076135,2021-04-10,1,41.57
SWI,11346661,45081452,2021-04-10,2,41.57
SWI,12948419,45081074,2021-04-10,2,41.57
SWI,28029472,45083186,2021-04-10,2,41.57
SWI,10672249,45087877,2021-04-10,3,41.57
SWI,28030678,45088086,2021-04-10,3,41.57
SWI,28030809,45088539,2021-04-10,3,41.57
SWI,0,45074702,2021-04-10,11,41.57
SWI,28029686,45083460,2021-04-10,1,43.57
SWI,28028727,45079335,2021-04-10,1,43.57
SWI,28029387,45082030,2021-04-10,1,43.57
SWI,28029594,45083123,2021-04-10,1,43.57
SWI,28029912,45084464,2021-04-10,1,43.57
SWI,12980373,45079474,2021-04-10,1,43.57
SWI,27600898,45088338,2021-04-10,1,43.57
SWI,5592781,45080525,2021-04-10,2,43.57
SWI,11106527,45084096,2021-04-10,3,43.57
SWI,6787360,45083564,2021-04-10,3,43.57
SWI,3652665,45081329,2021-04-10,1,45.57
SWI,28029383,45082026,2021-04-10,1,45.57
SWI,5894150,45083148,2021-04-10,2,45.57
SWI,5352903,45079177,2021-04-10,2,45.57
SWI,26145739,45080916,2021-04-10,2,45.57
SWI,14190299,45077727,2021-04-10,3,45.57
SWI,28031040,45089519,2021-04-10,3,45.57
SWI,10500737,45076671,2021-04-10,3,45.57
SWI,0,45075385,2021-04-10,11,45.57
SWI,11439747,45086475,2021-04-10,1,47.57
SWI,4524110,45087157,2021-04-10,1,47.57
SWI,14836253,45085533,2021-04-10,1,47.57
SWI,4842457,45081806,2021-04-10,1,47.57
SWI,5672581,45079413,2021-04-10,2,47.57
SWI,4371114,45083778,2021-04-10,2,47.57
SWI,0,45087454,2021-04-10,11,47.57
SWI,27736603,45076328,2021-04-10,1,49.57
SWI,5751317,45083570,2021-04-10,1,49.57
SWI,28028008,45076432,2021-04-10,3,49.57
SWI,28030796,45088715,2021-04-10,1,51.57
SWI,28027530,45076682,2021-04-10,3,51.57
SWI,28028889,45079971,2021-04-10,1,53.57
SWI,6592575,45080544,2021-04-10,1,53.57
SWI,13197625,45086452,2021-04-10,2,53.57
SWI,27757653,45081933,2021-04-10,2,53.57
SWI,28028157,45076959,2021-04-10,1,55.57
SWI,28029821,45084031,2021-04-10,2,55.57
SWI,11083965,45075429,2021-04-10,1,63.57
SWI,27383417,45083484,2021-04-10,1,63.57
SWI,10405703,45084087,2021-04-10,2,63.57
SWI,6117074,45080957,2021-04-10,1,67.14
SWI,28029237,45081450,2021-04-10,1,67.14
SWI,11855283,45079762,2021-04-10,2,67.14
SWI,2651395,45079662,2021-04-10,3,71.14
SWI,4041364,45083528,2021-04-10,2,75.14
SWI,14168587,45079902,2021-04-10,1,79.14
SWI,6751644,45083211,2021-04-10,3,71.39
SWI,27744809,45074183,2021-04-10,3,23.91
SWI,4422998,45084843,2021-04-10,3,31.91
SWI,11124393,45083569,2021-04-10,1,37.82
SWI,28027346,45074045,2021-04-10,2,37.82
SWI,7140342,45082455,2021-04-10,1,41.82
SWI,28029151,45081087,2021-04-10,1,41.82
SWI,2725558,45083438,2021-04-10,1,47.82
SWI,8048354,45076940,2021-04-10,3,47.82
SWI,2603888,45088824,2021-04-10,1,53.82
SWI,9069811,45079211,2021-04-10,2,55.82
SWI,27606310,45086792,2021-04-10,3,59.82
SWI,24923857,45076439,2021-04-10,3,59.82
SWI,4588120,45080884,2021-04-10,2,61.82
SWI,6115596,45080365,2021-04-10,1,71.64
SWI,28027434,45074268,2021-04-10,1,71.64
SWI,0,45076364,2021-04-10,11,71.64
SWI,28029783,45083967,2021-04-10,2,79.64
SWI,3764497,45073977,2021-04-10,1,99.89
SWI,28030784,45088305,2021-04-10,1,64.05
SWI,27849115,45081306,2021-04-10,1,64.05
SWI,11617843,45074446,2021-04-10,3,64.05
SWI,28029959,45084727,2021-04-10,2,68.05
SWI,15016279,45078447,2021-04-10,2,68.05
SWI,11373431,45084873,2021-04-10,1,72.05
SWI,13003035,45076693,2021-04-10,2,76.05
SWI,27649831,45077549,2021-04-10,2,96.05
SWI,3986880,45085180,2021-04-10,1,32.15
SWI,4273049,45086501,2021-04-10,2,32.15
SWI,0,45074135,2021-04-10,11,32.15
SWI,2625309,45089209,2021-04-10,3,34.15
SWI,0,45089228,2021-04-10,12,38.15
SWI,0,45083983,2021-04-10,12,38.15
SWI,13197555,45089255,2021-04-10,1,40.15
SWI,11059715,45079225,2021-04-10,2,46.15
SWI,6514965,45074375,2021-04-10,3,46.15
SWI,8337816,45082119,2021-04-10,2,50.15
SWI,11072145,45074902,2021-04-10,3,50.15
SWI,0,45087071,2021-04-10,11,50.15
SWI,28030898,45089006,2021-04-10,1,52.15
SWI,28028308,45077483,2021-04-10,1,52.15
SWI,7341046,45077162,2021-04-10,1,52.15
SWI,0,45082440,2021-04-10,11,52.15
SWI,11035597,45083118,2021-04-10,1,54.15
SWI,16599379,45081250,2021-04-10,1,54.15
SWI,3496641,45085582,2021-04-10,1,54.15
SWI,28027963,45076310,2021-04-10,1,54.15
SWI,10475647,45084779,2021-04-10,2,54.15
SWI,7156696,45075007,2021-04-10,3,54.15
SWI,15766383,45089448,2021-04-10,3,56.15
SWI,5898210,45075331,2021-04-10,1,58.15
SWI,3522242,45086720,2021-04-10,1,58.15
SWI,6389394,45074414,2021-04-10,2,60.15
SWI,11841911,45085801,2021-04-10,3,60.15
SWI,28027958,45076249,2021-04-10,1,62.15
SWI,28029391,45082105,2021-04-10,1,62.15
SWI,28030020,45085019,2021-04-10,1,62.15
SWI,27538394,45074292,2021-04-10,3,62.15
SWI,27821615,45085577,2021-04-10,3,72.3
SWI,12165647,45073869,2021-04-10,1,96.3
SWI,26938482,45079125,2021-04-10,2,96.3
SWI,3504858,45086977,2021-04-10,2,64.55
SWI,26101751,45083621,2021-04-10,2,64.55
SWI,6077606,45081551,2021-04-10,2,64.55
SWI,0,45082855,2021-04-10,12,64.55
SWI,28028963,45080168,2021-04-10,1,72.55
SWI,28029952,45084841,2021-04-10,1,72.55
SWI,28030072,45085409,2021-04-10,1,76.55
SWI,7143346,45083699,2021-04-10,1,153.1
SWI,2317882,45078085,2021-04-10,3,52.4
SWI,3002149,45074573,2021-04-10,1,64.8
SWI,27381759,45080198,2021-04-10,1,72.8
SWI,3527618,45080823,2021-04-10,2,76.8
SWI,5066577,45075455,2021-04-10,3,80.8
SWI,28027548,45074964,2021-04-10,3,1.45
SWI,14519157,45083004,2021-04-10,1,129.85
SWI,4484841,45085217,2021-04-10,2,65.05
SWI,4533390,45077232,2021-04-10,2,65.05
SWI,27956438,45084094,2021-04-10,3,65.05
SWI,4774270,45085289,2021-04-10,2,69.05
SWI,28029411,45082183,2021-04-10,1,73.05
SWI,28028652,45078887,2021-04-10,1,81.05
SWI,28030260,45086581,2021-04-10,3,101.05
SWI,10313599,45073940,2021-04-10,1,162.35
SWI,0,45088455,2021-04-10,11,32.65
SWI,5403482,45088370,2021-04-10,2,34.65
SWI,14687823,45083040,2021-04-10,1,40.65
SWI,11415161,45083196,2021-04-10,2,40.65
SWI,0,45075515,2021-04-10,12,40.65
SWI,0,45075436,2021-04-10,12,40.65
SWI,8112202,45075991,2021-04-10,2,44.65
SWI,15636151,45086733,2021-04-10,1,46.65
SWI,3178589,45077739,2021-04-10,2,52.65
SWI,4838134,45074286,2021-04-10,1,54.65
SWI,0,45074801,2021-04-10,11,54.65
SWI,3188400,45083660,2021-04-10,2,58.65
SWI,8285468,45075575,2021-04-10,3,58.65
SWI,28029466,45082412,2021-04-10,1,60.65
SWI,28029291,45081525,2021-04-10,1,62.65
SWI,28027528,45074658,2021-04-10,1,81.3
SWI,0,45080134,2021-04-10,11,81.3
SWI,3925421,45082801,2021-04-10,2,65.55
SWI,27687380,45081201,2021-04-10,2,69.55
SWI,3542690,45085662,2021-04-10,2,69.55
SWI,28029800,45083970,2021-04-10,1,73.55
SWI,5424791,45086380,2021-04-10,2,26.45
SWI,24930648,45075202,2021-04-10,3,26.45
SWI,0,45084334,2021-04-10,11,26.45
SWI,0,45080179,2021-04-10,12,26.45
SWI,0,45079193,2021-04-10,12,27.45
SWI,0,45087945,2021-04-10,11,28.45
SWI,6965741,45086806,2021-04-10,2,30.45
SWI,3939876,45074039,2021-04-10,2,30.45
SWI,5406209,45083852,2021-04-10,2,32.9
SWI,3034809,45088668,2021-04-10,1,40.9
SWI,10386589,45083171,2021-04-10,3,46.9
SWI,27358391,45075356,2021-04-10,2,97.8
SWI,28030376,45086618,2021-04-10,1,66.05
SWI,14053491,45081543,2021-04-10,1,70.05
SWI,0,45087338,2021-04-10,11,70.05
SWI,28029877,45084355,2021-04-10,1,74.05
SWI,28027808,45075700,2021-04-10,1,74.05
SWI,2913505,45079571,2021-04-10,2,74.05
SWI,28028861,45079676,2021-04-10,1,78.05
SWI,5785670,45076417,2021-04-10,3,82.05
SWI,28030076,45085184,2021-04-10,1,33.15
SWI,4765267,45087778,2021-04-10,1,33.15
SWI,2403857,45081105,2021-04-10,1,33.15
SWI,0,45087893,2021-04-10,11,35.15
SWI,3625206,45055393,2021-04-10,2,37.15
SWI,12610537,45080982,2021-04-10,2,39.15
SWI,12510417,45083177,2021-04-10,1,43.15
SWI,5069687,45085397,2021-04-10,3,43.15
SWI,0,45074428,2021-04-10,12,43.15
SWI,28030892,45088837,2021-04-10,1,45.15
SWI,0,45084356,2021-04-10,11,45.15
SWI,3295383,45087250,2021-04-10,2,47.15
SWI,0,45088729,2021-04-10,11,47.15
SWI,0,45083697,2021-04-10,12,47.15
SWI,3210401,45083452,2021-04-10,2,53.15
SWI,11205305,45073840,2021-04-10,2,57.15
